order_id,customer_id,order_date,ship_date,total_amount,order_status
12455,3150,2024-11-07,2024-11-11,442.98,Completed
12456,3151,2022-10-01,2022-10-02,1495.25,Completed
12457,3151,2022-11-22,2022-11-27,1847.63,Completed
12458,3151,2022-12-26,2022-12-31,1950.5,Completed
12459,3151,2023-01-07,2023-01-08,684.63,Completed
12460,3151,2023-03-22,2023-03-27,230.7,Completed
12461,3151,2023-05-14,2023-05-18,3052.49,Completed
12462,3151,2023-08-08,2023-08-10,1748.57,Completed
12463,3151,2023-10-12,2023-10-14,2915.27,Completed
12464,3152,2023-07-19,2023-07-21,304.92,Completed
12465,3153,2024-05-28,2024-06-01,254.13,Completed
12466,3154,2022-07-12,2022-07-17,1237.87,Completed
12467,3154,2022-08-10,2022-08-11,246.41,Completed
12468,3154,2022-10-17,2022-10-19,456.07,Completed
12469,3154,2022-12-17,2022-12-20,232.38,Completed
12470,3154,2023-01-24,2023-01-25,625.39,Completed
12471,3154,2023-04-20,2023-04-25,4140.44,Completed
12472,3154,2023-06-25,2023-06-29,1363.44,Completed
12473,3155,2024-04-21,2024-04-22,3646.6,Completed
12474,3155,2024-05-26,2024-05-28,238.14,Completed
12475,3156,2023-04-25,2023-04-28,8261.72,Completed
12476,3156,2023-05-24,2023-05-27,1667.48,Completed
12477,3157,2024-05-26,2024-05-30,46.01,Completed
12478,3157,2024-06-08,2024-06-13,2144.88,Completed
12479,3157,2024-09-03,2024-09-05,229.96,Completed
12480,3157,2024-10-24,2024-10-25,383.49,Completed
12481,3158,2024-11-17,2024-11-21,1306.77,Completed
12482,3159,2023-09-16,2023-09-19,2476.85,Completed
12483,3159,2023-11-07,2023-11-12,739.6,Completed
12484,3160,2024-01-16,2024-01-19,316.43,Completed
12485,3160,2024-02-11,2024-02-12,5929.71,Completed
12486,3160,2024-04-18,2024-04-23,2332.76,Completed
12487,3160,2024-05-22,2024-05-27,479.42,Completed
12488,3160,2024-07-18,2024-07-22,2089.02,Completed
12489,3161,2024-05-13,2024-05-16,106.12,Completed
12490,3161,2024-08-01,2024-08-03,4536.0,Completed
12491,3161,2024-10-23,2024-10-27,68.54,Completed
12492,3161,2024-11-08,2024-11-13,2481.48,Completed
12493,3162,2022-04-12,2022-04-17,4152.47,Completed
12494,3162,2022-04-28,2022-05-02,2950.61,Completed
12495,3162,2022-05-28,2022-05-29,928.21,Completed
12496,3162,2022-08-06,2022-08-08,1653.98,Completed
12497,3162,2022-08-23,2022-08-24,2240.47,Completed
12498,3162,2022-11-11,2022-11-16,184.58,Completed
12499,3162,2023-01-10,2023-01-15,4811.45,Completed
12500,3162,2023-02-18,2023-02-19,800.88,Completed
12501,3163,2022-01-06,2022-01-07,2141.13,Completed
12502,3163,2022-03-31,2022-04-05,1177.22,Completed
12503,3163,2022-04-08,2022-04-11,3344.12,Completed
12504,3163,2022-06-30,2022-07-02,2277.02,Completed
12505,3163,2022-08-06,2022-08-07,681.49,Completed
12506,3163,2022-10-26,2022-10-30,1089.04,Completed
12507,3163,2022-12-23,2022-12-28,138.7,Completed
12508,3163,2023-01-11,2023-01-14,4803.86,Completed
12509,3164,2023-03-18,2023-03-20,85.61,Completed
12510,3164,2023-05-22,2023-05-26,289.82,Completed
12511,3164,2023-06-03,2023-06-06,922.93,Completed
12512,3164,2023-07-04,2023-07-06,1239.06,Completed
12513,3164,2023-08-05,2023-08-06,2722.95,Completed
12514,3164,2023-10-01,2023-10-05,2546.13,Completed
12515,3165,2023-08-04,2023-08-05,540.93,Completed
12516,3165,2023-10-26,2023-10-29,3718.45,Completed
12517,3165,2023-12-11,2023-12-13,1343.23,Completed
12518,3166,2023-01-20,2023-01-24,866.79,Completed
12519,3166,2023-02-27,2023-03-04,124.83,Completed
12520,3166,2023-05-23,2023-05-27,137.56,Completed
12521,3167,2024-01-18,2024-01-20,293.82,Completed
12522,3167,2024-03-17,2024-03-21,55.93,Completed
12523,3167,2024-04-09,2024-04-11,5487.65,Completed
12524,3167,2024-06-05,2024-06-10,1087.02,Completed
12525,3167,2024-07-20,2024-07-23,568.57,Completed
12526,3167,2024-09-26,2024-10-01,3467.58,Completed
12527,3168,2022-08-20,2022-08-23,5287.79,Completed
12528,3168,2022-11-11,2022-11-14,3048.36,Completed
12529,3168,2022-12-06,2022-12-09,136.65,Completed
12530,3168,2023-01-03,2023-01-04,1869.29,Completed
12531,3169,2022-02-01,2022-02-06,5696.66,Completed
12532,3170,2024-01-10,2024-01-13,2599.18,Completed
12533,3170,2024-01-20,2024-01-24,178.32,Completed
12534,3170,2024-02-20,2024-02-22,1445.49,Completed
12535,3170,2024-03-05,2024-03-09,436.89,Completed
12536,3171,2024-02-01,2024-02-05,776.39,Completed
12537,3171,2024-02-20,2024-02-22,232.11,Completed
12538,3171,2024-04-05,2024-04-08,310.45,Completed
12539,3172,2023-07-22,2023-07-26,303.12,Completed
12540,3172,2023-09-09,2023-09-13,3825.81,Completed
12541,3172,2023-10-28,2023-11-02,1254.75,Completed
12542,3172,2024-01-12,2024-01-15,3466.23,Completed
12543,3172,2024-03-07,2024-03-11,47.93,Completed
12544,3172,2024-05-03,2024-05-04,3179.76,Completed
12545,3172,2024-07-15,2024-07-20,2051.28,Completed
12546,3172,2024-08-22,2024-08-24,1388.5,Completed
12547,3173,2024-02-27,2024-02-29,2138.18,Completed
12548,3173,2024-04-04,2024-04-07,22.28,Completed
12549,3173,2024-06-01,2024-06-04,246.03,Completed
12550,3174,2022-10-01,2022-10-05,3035.85,Completed
12551,3175,2023-02-02,2023-02-04,412.29,Completed
12552,3176,2024-07-01,2024-07-04,2078.4,Completed
12553,3176,2024-09-16,2024-09-21,4327.83,Completed
12554,3176,2024-10-10,2024-10-14,6307.64,Completed
12555,3177,2023-12-05,2023-12-09,562.65,Completed
12556,3178,2024-08-31,2024-09-03,2640.51,Completed
12557,3178,2024-10-31,2024-11-04,234.0,Completed
12558,3178,2024-11-30,2024-12-05,1518.09,Completed
12559,3179,2022-11-18,2022-11-21,1386.6,Completed
12560,3179,2023-01-19,2023-01-23,1609.49,Completed
12561,3179,2023-04-11,2023-04-13,898.43,Completed
12562,3179,2023-05-20,2023-05-25,1282.39,Completed
12563,3179,2023-06-20,2023-06-21,386.95,Completed
12564,3179,2023-08-14,2023-08-15,1404.52,Completed
12565,3179,2023-09-20,2023-09-25,1978.49,Completed
12566,3179,2023-12-16,2023-12-18,3534.76,Completed
12567,3179,2024-02-26,2024-02-28,2678.52,Completed
12568,3179,2024-03-25,2024-03-30,1449.26,Completed
12569,3179,2024-06-15,2024-06-19,400.08,Completed
12570,3179,2024-08-21,2024-08-22,1927.55,Completed
12571,3179,2024-10-04,2024-10-07,531.47,Completed
12572,3180,2023-02-03,2023-02-05,5214.28,Completed
12573,3181,2023-12-14,2023-12-19,2850.86,Completed
12574,3181,2023-12-26,2023-12-28,95.04,Completed
12575,3181,2024-02-21,2024-02-22,1465.07,Completed
12576,3181,2024-04-07,2024-04-12,3163.86,Completed
12577,3182,2022-08-29,2022-08-30,1829.6,Completed
12578,3183,2024-09-21,2024-09-24,1386.17,Completed
12579,3184,2022-12-14,2022-12-15,1457.82,Completed
12580,3184,2022-12-26,2022-12-28,1029.8,Completed
12581,3184,2023-02-19,2023-02-20,964.69,Completed
12582,3184,2023-05-04,2023-05-09,791.32,Completed
12583,3185,2022-09-26,2022-10-01,498.96,Completed
12584,3186,2022-05-09,2022-05-14,2291.65,Completed
12585,3187,2024-03-26,2024-03-29,5505.71,Completed
12586,3187,2024-06-11,2024-06-12,2918.43,Completed
12587,3187,2024-07-29,2024-07-31,290.1,Completed
12588,3187,2024-08-20,2024-08-24,3563.33,Completed
12589,3188,2024-11-23,2024-11-25,1205.46,Completed
12590,3189,2024-06-19,2024-06-23,603.42,Completed
12591,3189,2024-09-14,2024-09-15,5361.54,Completed
12592,3189,2024-11-28,2024-12-01,5929.54,Completed
12593,3190,2024-04-02,2024-04-05,6116.27,Completed
12594,3190,2024-05-22,2024-05-25,504.11,Completed
12595,3190,2024-06-18,2024-06-19,976.24,Completed
12596,3190,2024-06-29,2024-06-30,4531.67,Completed
12597,3191,2023-01-16,2023-01-20,1267.38,Completed
12598,3192,2023-03-24,2023-03-26,371.12,Completed
12599,3192,2023-03-31,2023-04-04,4706.92,Completed
12600,3192,2023-06-23,2023-06-28,378.29,Completed
12601,3192,2023-09-02,2023-09-04,3514.08,Completed
12602,3192,2023-11-30,2023-12-05,1497.67,Completed
12603,3192,2024-02-23,2024-02-27,1099.48,Completed
12604,3192,2024-04-24,2024-04-27,1620.02,Completed
12605,3192,2024-06-21,2024-06-23,339.51,Completed
12606,3192,2024-08-03,2024-08-06,545.38,Completed
12607,3192,2024-09-06,2024-09-08,1944.04,Completed
12608,3192,2024-09-24,2024-09-27,2981.3,Completed
12609,3192,2024-10-15,2024-10-17,1409.3,Completed
12610,3192,2024-10-30,2024-10-31,1160.37,Completed
12611,3193,2024-11-04,2024-11-07,4817.77,Completed
12612,3194,2023-04-01,2023-04-02,1519.63,Completed
12613,3195,2023-07-07,2023-07-10,67.76,Completed
12614,3195,2023-08-01,2023-08-06,675.25,Completed
12615,3195,2023-10-19,2023-10-21,1333.6,Completed
12616,3195,2023-11-18,2023-11-21,65.21,Completed
12617,3195,2024-01-01,2024-01-05,3456.18,Completed
12618,3195,2024-03-24,2024-03-28,910.68,Completed
12619,3196,2023-04-11,2023-04-13,351.14,Completed
12620,3196,2023-06-03,2023-06-07,3522.83,Completed
12621,3197,2023-08-22,2023-08-26,177.69,Completed
12622,3197,2023-09-25,2023-09-30,5948.91,Completed
12623,3198,2023-07-25,2023-07-28,2843.49,Completed
12624,3199,2022-04-21,2022-04-23,2495.27,Completed
12625,3199,2022-07-02,2022-07-07,177.84,Completed
12626,3199,2022-08-01,2022-08-03,994.72,Completed
12627,3200,2022-09-02,2022-09-07,615.68,Completed
12628,3201,2024-02-02,2024-02-05,3280.52,Completed
12629,3201,2024-03-22,2024-03-27,149.16,Completed
12630,3201,2024-04-06,2024-04-11,443.04,Completed
12631,3201,2024-07-02,2024-07-03,293.49,Completed
12632,3201,2024-08-16,2024-08-21,1031.23,Completed
12633,3201,2024-10-22,2024-10-25,4878.9,Completed
12634,3202,2023-06-27,2023-06-29,3370.57,Completed
12635,3202,2023-07-29,2023-08-03,838.62,Completed
12636,3202,2023-09-12,2023-09-17,936.73,Completed
12637,3202,2023-12-11,2023-12-14,2468.08,Completed
12638,3202,2024-01-10,2024-01-11,23.73,Completed
12639,3202,2024-02-17,2024-02-21,1666.35,Completed
12640,3202,2024-05-12,2024-05-15,2673.14,Completed
12641,3202,2024-05-25,2024-05-30,1630.16,Completed
12642,3203,2023-08-30,2023-09-04,65.4,Completed
12643,3203,2023-10-17,2023-10-22,241.92,Completed
12644,3204,2022-01-25,2022-01-29,213.53,Completed
12645,3204,2022-03-25,2022-03-29,4720.17,Completed
12646,3204,2022-05-20,2022-05-23,570.98,Completed
12647,3204,2022-06-28,2022-07-03,251.25,Completed
12648,3204,2022-09-13,2022-09-17,1449.08,Completed
12649,3204,2022-09-22,2022-09-24,371.87,Completed
12650,3204,2022-11-04,2022-11-07,2486.11,Completed
12651,3204,2023-01-17,2023-01-18,2996.94,Completed
12652,3205,2023-08-02,2023-08-07,2306.25,Completed
12653,3205,2023-10-11,2023-10-15,1087.39,Completed
12654,3205,2023-12-15,2023-12-16,2585.68,Completed
12655,3205,2024-01-15,2024-01-20,739.25,Completed
12656,3205,2024-01-22,2024-01-25,448.64,Completed
12657,3206,2022-02-03,2022-02-05,4567.32,Completed
12658,3207,2024-02-29,2024-03-01,716.51,Completed
12659,3208,2023-02-28,2023-03-01,2527.62,Completed
12660,3208,2023-04-21,2023-04-22,1396.08,Completed
12661,3208,2023-05-16,2023-05-20,2762.59,Completed
12662,3208,2023-06-21,2023-06-26,4566.43,Completed
12663,3209,2023-10-31,2023-11-03,2221.3,Completed
12664,3209,2023-11-09,2023-11-14,336.36,Completed
12665,3209,2023-11-21,2023-11-24,1305.48,Completed
12666,3209,2023-12-20,2023-12-25,2473.06,Completed
12667,3209,2024-01-16,2024-01-17,1457.78,Completed
12668,3209,2024-04-06,2024-04-07,826.14,Completed
12669,3209,2024-05-31,2024-06-04,1797.43,Completed
12670,3210,2024-03-27,2024-04-01,877.8,Completed
12671,3210,2024-04-18,2024-04-23,2117.11,Completed
12672,3210,2024-06-10,2024-06-12,6461.84,Completed
12673,3210,2024-08-19,2024-08-20,5524.29,Completed
12674,3211,2023-04-22,2023-04-23,1851.77,Completed
12675,3212,2022-11-06,2022-11-08,452.07,Completed
12676,3212,2023-01-22,2023-01-24,742.43,Completed
12677,3212,2023-03-20,2023-03-25,1237.38,Completed
12678,3213,2024-10-12,2024-10-17,1431.53,Completed
12679,3213,2024-11-27,2024-11-29,2253.55,Completed
12680,3214,2023-01-19,2023-01-24,8413.42,Completed
12681,3215,2024-10-04,2024-10-07,3980.09,Completed
12682,3216,2023-08-01,2023-08-02,2675.54,Completed
12683,3216,2023-08-24,2023-08-26,804.06,Completed
12684,3216,2023-10-24,2023-10-27,1492.62,Completed
12685,3217,2022-11-30,2022-12-04,2039.41,Completed
12686,3218,2023-01-25,2023-01-26,409.21,Completed
12687,3219,2022-06-02,2022-06-04,2600.31,Completed
12688,3220,2024-07-23,2024-07-27,1624.58,Completed
12689,3221,2022-10-12,2022-10-13,746.19,Completed
12690,3222,2024-02-14,2024-02-15,302.58,Completed
12691,3222,2024-03-10,2024-03-13,3913.94,Completed
12692,3222,2024-04-15,2024-04-19,3113.72,Completed
12693,3222,2024-06-22,2024-06-27,1106.88,Completed
12694,3222,2024-08-22,2024-08-27,5711.98,Completed
12695,3222,2024-09-06,2024-09-10,2857.71,Completed
12696,3222,2024-10-12,2024-10-16,4202.67,Completed
12697,3223,2022-08-18,2022-08-21,458.03,Completed
12698,3223,2022-09-07,2022-09-12,1174.2,Completed
12699,3223,2022-09-18,2022-09-23,683.16,Completed
12700,3223,2022-12-02,2022-12-07,337.03,Completed
12701,3224,2022-10-02,2022-10-04,1188.42,Completed
12702,3224,2022-12-05,2022-12-10,1643.58,Completed
12703,3224,2023-01-27,2023-01-30,196.74,Completed
12704,3224,2023-04-20,2023-04-25,3918.46,Completed
12705,3224,2023-05-13,2023-05-18,6027.41,Completed
12706,3224,2023-07-22,2023-07-24,548.91,Completed
12707,3224,2023-10-15,2023-10-18,3293.3,Completed
12708,3225,2023-07-10,2023-07-12,798.94,Completed
12709,3225,2023-09-17,2023-09-18,1499.62,Completed
12710,3225,2023-10-17,2023-10-18,2887.07,Completed
12711,3225,2023-12-05,2023-12-09,1218.83,Completed
12712,3226,2022-02-01,2022-02-04,951.38,Completed
12713,3226,2022-03-11,2022-03-16,1660.9,Completed
12714,3227,2023-11-25,2023-11-27,2308.62,Completed
12715,3227,2024-01-28,2024-02-01,409.17,Completed
12716,3227,2024-04-09,2024-04-11,202.43,Completed
12717,3228,2022-10-17,2022-10-22,321.19,Completed
12718,3228,2023-01-10,2023-01-15,595.65,Completed
12719,3229,2024-07-03,2024-07-08,993.72,Completed
12720,3229,2024-09-29,2024-10-03,27.32,Completed
12721,3229,2024-11-29,2024-12-02,1115.1,Completed
12722,3230,2023-11-18,2023-11-21,1601.51,Completed
12723,3230,2023-12-23,2023-12-27,551.15,Completed
12724,3230,2024-01-27,2024-01-30,596.08,Completed
12725,3231,2023-05-16,2023-05-20,1482.25,Completed
12726,3232,2022-09-12,2022-09-15,86.66,Completed
12727,3232,2022-11-06,2022-11-08,439.12,Completed
12728,3232,2022-12-14,2022-12-16,471.35,Completed
12729,3232,2023-02-27,2023-03-02,2080.83,Completed
12730,3232,2023-03-11,2023-03-16,3352.46,Completed
12731,3232,2023-05-10,2023-05-12,467.86,Completed
12732,3232,2023-07-30,2023-08-04,1350.49,Completed
12733,3232,2023-10-03,2023-10-07,459.92,Completed
12734,3233,2022-08-05,2022-08-10,86.28,Completed
12735,3233,2022-09-01,2022-09-05,1768.73,Completed
12736,3233,2022-09-12,2022-09-14,138.17,Completed
12737,3233,2022-11-17,2022-11-19,517.33,Completed
12738,3234,2024-11-18,2024-11-21,155.39,Completed
12739,3235,2022-01-10,2022-01-14,1687.27,Completed
12740,3236,2023-04-11,2023-04-16,4428.09,Completed
12741,3236,2023-04-22,2023-04-23,559.58,Completed
12742,3236,2023-06-30,2023-07-03,1642.94,Completed
12743,3237,2022-11-04,2022-11-08,56.4,Completed
12744,3237,2022-11-17,2022-11-18,310.43,Completed
12745,3237,2023-01-30,2023-01-31,301.08,Completed
12746,3237,2023-04-01,2023-04-03,1166.68,Completed
12747,3237,2023-06-14,2023-06-15,1479.85,Completed
12748,3237,2023-07-04,2023-07-05,1233.59,Completed
12749,3237,2023-08-22,2023-08-27,593.29,Completed
12750,3237,2023-11-13,2023-11-17,2209.57,Completed
12751,3238,2023-08-16,2023-08-19,3859.74,Completed
12752,3239,2024-03-04,2024-03-05,1396.68,Completed
12753,3240,2022-12-19,2022-12-24,400.22,Completed
12754,3241,2022-07-28,2022-07-29,731.87,Completed
12755,3241,2022-10-15,2022-10-16,1002.74,Completed
12756,3241,2022-11-13,2022-11-15,3333.38,Completed
12757,3241,2023-01-04,2023-01-06,1231.2,Completed
12758,3242,2022-06-06,2022-06-10,2591.96,Completed
12759,3242,2022-06-29,2022-07-04,3705.09,Completed
12760,3242,2022-08-24,2022-08-28,2852.24,Completed
12761,3242,2022-09-28,2022-10-02,1480.48,Completed
12762,3242,2022-11-11,2022-11-14,1430.43,Completed
12763,3242,2022-12-23,2022-12-27,111.36,Completed
12764,3242,2023-01-25,2023-01-27,107.46,Completed
12765,3242,2023-03-25,2023-03-29,3963.87,Completed
12766,3242,2023-05-26,2023-05-29,547.56,Completed
12767,3242,2023-06-02,2023-06-03,209.36,Completed
12768,3242,2023-06-16,2023-06-20,136.19,Completed
12769,3242,2023-06-29,2023-06-30,499.67,Completed
12770,3243,2024-01-10,2024-01-11,1138.17,Completed
12771,3243,2024-01-28,2024-02-01,1674.24,Completed
12772,3243,2024-03-22,2024-03-25,1357.01,Completed
12773,3243,2024-05-04,2024-05-08,880.84,Completed
12774,3243,2024-05-13,2024-05-15,2102.91,Completed
12775,3243,2024-05-22,2024-05-24,355.62,Completed
12776,3243,2024-07-14,2024-07-18,108.26,Completed
12777,3243,2024-09-23,2024-09-25,1605.03,Completed
12778,3244,2022-11-09,2022-11-11,3191.61,Completed
12779,3244,2022-11-26,2022-11-27,533.97,Completed
12780,3245,2023-11-21,2023-11-26,1800.17,Completed
12781,3245,2023-12-06,2023-12-08,163.89,Completed
12782,3245,2024-02-06,2024-02-09,4137.99,Completed
12783,3245,2024-02-28,2024-02-29,155.06,Completed
12784,3245,2024-05-09,2024-05-10,1803.64,Completed
12785,3245,2024-06-09,2024-06-12,3674.53,Completed
12786,3245,2024-07-31,2024-08-05,1442.17,Completed
12787,3245,2024-10-27,2024-10-30,561.83,Completed
12788,3246,2024-05-22,2024-05-23,4186.14,Completed
12789,3246,2024-06-11,2024-06-14,4880.98,Completed
12790,3246,2024-08-10,2024-08-12,2310.03,Completed
12791,3246,2024-08-19,2024-08-24,2505.05,Completed
12792,3247,2023-09-16,2023-09-18,1001.46,Completed
12793,3247,2023-11-21,2023-11-26,622.78,Completed
12794,3247,2023-12-08,2023-12-09,1026.3,Completed
12795,3247,2024-02-15,2024-02-16,1723.62,Completed
12796,3247,2024-05-03,2024-05-08,43.6,Completed
12797,3247,2024-07-06,2024-07-08,312.32,Completed
12798,3247,2024-09-07,2024-09-11,319.55,Completed
12799,3248,2022-08-08,2022-08-13,679.48,Completed
12800,3249,2024-01-30,2024-02-04,195.47,Completed
12801,3249,2024-03-12,2024-03-17,685.4,Completed
12802,3249,2024-05-20,2024-05-25,4049.3,Completed
12803,3249,2024-08-07,2024-08-11,270.4,Completed
12804,3249,2024-09-22,2024-09-23,2745.33,Completed
12805,3250,2022-06-07,2022-06-08,5430.7,Completed
12806,3251,2022-11-01,2022-11-03,2675.07,Completed
12807,3251,2022-11-15,2022-11-18,240.18,Completed
12808,3251,2022-12-08,2022-12-13,2724.27,Completed
12809,3251,2023-01-11,2023-01-15,32.96,Completed
12810,3252,2024-03-12,2024-03-17,2421.46,Completed
12811,3252,2024-05-24,2024-05-25,540.85,Completed
12812,3252,2024-07-13,2024-07-16,1042.32,Completed
12813,3252,2024-07-31,2024-08-03,559.93,Completed
12814,3252,2024-09-08,2024-09-10,1089.3,Completed
12815,3253,2024-09-12,2024-09-17,2072.19,Completed
12816,3253,2024-10-16,2024-10-19,1280.58,Completed
12817,3254,2024-05-25,2024-05-27,1305.81,Completed
12818,3255,2022-07-06,2022-07-10,6013.9,Completed
12819,3256,2023-01-14,2023-01-15,1552.55,Completed
12820,3257,2023-10-20,2023-10-22,415.9,Completed
12821,3257,2023-11-23,2023-11-24,2000.46,Completed
12822,3257,2023-12-12,2023-12-15,2374.96,Completed
12823,3258,2024-09-16,2024-09-18,953.93,Completed
12824,3259,2022-10-15,2022-10-17,2403.85,Completed
12825,3260,2024-05-14,2024-05-18,1173.75,Completed
12826,3260,2024-05-22,2024-05-24,1588.59,Completed
12827,3260,2024-06-08,2024-06-13,863.58,Completed
12828,3260,2024-07-13,2024-07-18,1250.91,Completed
12829,3260,2024-10-08,2024-10-11,493.45,Completed
12830,3260,2024-11-12,2024-11-15,1793.94,Completed
12831,3261,2024-10-11,2024-10-12,916.45,Completed
12832,3262,2022-06-23,2022-06-28,201.9,Completed
12833,3263,2022-06-30,2022-07-03,658.49,Completed
12834,3263,2022-08-17,2022-08-22,3871.39,Completed
12835,3264,2022-01-12,2022-01-17,1150.7,Completed
12836,3264,2022-04-09,2022-04-10,3357.29,Completed
12837,3264,2022-06-10,2022-06-12,282.01,Completed
12838,3265,2024-01-15,2024-01-16,691.83,Completed
12839,3265,2024-04-01,2024-04-06,678.55,Completed
12840,3265,2024-05-22,2024-05-25,1070.45,Completed
12841,3265,2024-07-15,2024-07-18,1276.74,Completed
12842,3265,2024-09-26,2024-10-01,639.84,Completed
12843,3266,2022-08-15,2022-08-18,4295.79,Completed
12844,3266,2022-10-27,2022-10-31,1387.98,Completed
12845,3266,2022-11-04,2022-11-06,7605.24,Completed
12846,3266,2022-12-04,2022-12-06,723.82,Completed
12847,3266,2023-02-11,2023-02-14,4194.31,Completed
12848,3267,2024-01-11,2024-01-12,503.12,Completed
12849,3267,2024-02-14,2024-02-18,982.07,Completed
12850,3267,2024-04-20,2024-04-24,1089.0,Completed
12851,3267,2024-06-14,2024-06-16,1014.35,Completed
12852,3267,2024-08-15,2024-08-18,994.07,Completed
12853,3267,2024-10-04,2024-10-07,1765.48,Completed
12854,3268,2024-08-06,2024-08-08,900.58,Completed
12855,3268,2024-09-26,2024-09-30,401.13,Completed
12856,3269,2024-05-15,2024-05-20,1190.72,Completed
12857,3270,2023-04-12,2023-04-14,1165.67,Completed
12858,3270,2023-05-06,2023-05-08,2407.48,Completed
